npi,np_last_orgname,np_entity_code,np_city,np_state,p_type,place_of_service,HCPCS,hcpcs_description,unique_beneficiary,bene_day_srvc_cnt,avg_medicare_allowed,avg_medicare_pymt,ZIP
1861497380,NORTHEAST NEBRASKA SURGERY CENTER LLC,O,NORFOLK,NE,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,40,44,560.76909091,432.26454545,68701
1861497380,NORTHEAST NEBRASKA SURGERY CENTER LLC,O,NORFOLK,NE,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,573.81,449.87,68701
1861580870,CAROLINAS PHYSICIANS NETWORK INC,O,CHARLOTTE,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,23,23,581.6,439.20869565,28203
1861743601,"FLUSHING ENDOSCOPY CENTER, LLC",O,FLUSHING,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",65,67,684.74014925,533.0919403,11355
1871536037,"SSM ST. JOSEPH ENDOSCOPY CENTER, LLC",O,ST. LOUIS,MO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,54,54,579.19703704,449.09407407,63376
1871536037,"SSM ST. JOSEPH ENDOSCOPY CENTER, LLC",O,ST. LOUIS,MO,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",20,21,584.61,458.34,63376
1871536763,"ROCKFORD GASTROENTEROLOGY ASSOCIATES, LTD.",O,ROCKFORD,IL,Ambulatory Surgical Center,F,43202,Biopsy of esophagus using an endoscope,16,16,608.44,440.35625,61107
1871568329,ROCKVILLE MD ENDOSCOPY ASC LLC,O,ROCKVILLE,MD,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",75,75,618.42,478.38533333,20850
1871570424,ARIZONA DIGESTIVE INSTITUTE LLC,O,TUCSON,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,17,571.35,447.94,85741
1871674481,CAROLINAS PHYSICIANS NETWORK INC,O,CHARLOTTE,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,69,74,581.6,443.05391892,28277
1871720540,"BALL OUTPATIENT SURGERY CENTER, LLC",O,MUNCIE,IN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,43,43,610.23,478.42,47303
1871804815,GATEWAY SURGERY CENTER LLC,O,EDWARDSVILLE,PA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,24,558.33,434.9025,18704
1871804815,GATEWAY SURGERY CENTER LLC,O,EDWARDSVILLE,PA,Ambulatory Surgical Center,F,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",16,18,558.33,429.34888889,18704
1871841544,"SPALDING ENDOSCOPY CENTER, LLC",O,GRIFFIN,GA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,45,54,587.9,453.06148148,30224
1871912485,"HEALTHONE RIDGE VIEW ENDOSCOPY CENTER, LLC",O,ENGLEWOOD,CO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,19,618.69,481.47105263,80113
1881035509,WESTERVILLE ENDOSCOPY CENTER LLC,O,WESTERVILLE,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,14,596.51,436.92428571,43082
1881094894,CENTER FOR COLON AND DIGESTIVE DISEASES LLC,O,AIKEN,SC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,92,99,569.28030303,430.18838384,29801
1881094894,CENTER FOR COLON AND DIGESTIVE DISEASES LLC,O,AIKEN,SC,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,572.17,448.59,29801
1881627578,"SUNCOAST ENDOSCOPY OF SARASOTA, LLC",O,SARASOTA,FL,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",61,62,591.59403226,457.81177419,34239
1881627578,"SUNCOAST ENDOSCOPY OF SARASOTA, LLC",O,SARASOTA,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,39,43,585.70488372,459.19651163,34239
1881627578,"SUNCOAST ENDOSCOPY OF SARASOTA, LLC",O,SARASOTA,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",17,17,564.37705882,442.47470588,34239
1881627578,"SUNCOAST ENDOSCOPY OF SARASOTA, LLC",O,SARASOTA,FL,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",90,93,598.39569892,468.5116129,34239
1881645810,ANMED ENTERPRISES INC - UPSTATE ENDOSCOPY CENTER INC LLC,O,ANDERSON,SC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,51,51,589.51,460.26039216,29621
1881651453,MEDICAL PLAZA ENDOSCOPY UNIT LLC,O,NORMAN,OK,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,13,580.66,455.24,73071
1881659613,WEST HILLS SURGICAL CENTER LTD,O,WEST HILLS,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,12,691.32,496.83333333,91307
1881662856,"SILICON VALLEY SURGERY CENTER, LP",O,LOS GATOS,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,28,834.75285714,654.44142857,95032
1881667368,FLORHAM PARK ENDOSCOPY ASC LLC,O,FLORHAM PARK,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,20,21,641.45,502.9,07932
1881701290,WASATCH ENDOSCOPY CENTER LTD,O,SALT LAKE CITY,UT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,27,28,595.72,454.95714286,84124
1881704237,WATERFRONT SURGERY CENTER LLC,O,HOMESTEAD,PA,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",15,15,568.06,435.79533333,15120
1881793990,"DUKE TRIANGLE ENDOSCOPY CENTER, LLC",O,DURHAM,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,34,38,599.46,458.65342105,27713
1881839959,ENDOSCOPY CENTER OF LODI,O,LODI,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,20,21,745.75,577.25952381,95240
1881850386,CORVALLIS CLINIC PC,O,CORVALLIS,OR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,12,630.77,494.53,97330
1881969269,SURGERY CENTRE OF SW FLORIDA LLC,O,CAPE CORAL,FL,Ambulatory Surgical Center,F,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",85,88,590.37,461.03613636,33990
1881969269,SURGERY CENTRE OF SW FLORIDA LLC,O,CAPE CORAL,FL,Ambulatory Surgical Center,F,43238,Ultrasound guided needle aspiration or biopsies of esophagus using an endoscope,60,64,590.37,457.50328125,33990
1881969269,SURGERY CENTRE OF SW FLORIDA LLC,O,CAPE CORAL,FL,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,19,30,590.37,448.90166667,33990
1881969269,SURGERY CENTRE OF SW FLORIDA LLC,O,CAPE CORAL,FL,Ambulatory Surgical Center,F,43246,Insertion of stomach tube using an endoscope,11,11,590.37,462.85,33990
1881969269,SURGERY CENTRE OF SW FLORIDA LLC,O,CAPE CORAL,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,36,582.17055556,456.42166667,33990
1891127981,PLAZA AMBULATORY SURGERY CENTER LLC,O,PORTLAND,OR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,11,675.96,526.85818182,97213
1891728382,MISSISSIPPI COAST ENDOSCOPY & AMBULATORY CENTER LLC,O,PASCAGOULA,MS,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,50,57,531.86333333,397.86087719,39567
1891728382,MISSISSIPPI COAST ENDOSCOPY & AMBULATORY CENTER LLC,O,PASCAGOULA,MS,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,26,26,526.25153846,369.05192308,39567
1891750980,AMBULATORY SURGICAL FACILITY OF S FLORIDA LLLP,O,HOLLYWOOD,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,601.56,447.70833333,33021
1891759569,"ST JOSEPH CENTER FOR OUTPATIENT SURGERY, LLC",O,SAINT JOSEPH,MO,Ambulatory Surgical Center,F,43245,Dilation of stomach outlet using an endoscope,15,33,594.53,466.11,64506
1891759569,"ST JOSEPH CENTER FOR OUTPATIENT SURGERY, LLC",O,SAINT JOSEPH,MO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,403,464,572.10737069,437.03767241,64506
1891759569,"ST JOSEPH CENTER FOR OUTPATIENT SURGERY, LLC",O,SAINT JOSEPH,MO,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",70,72,582.14416667,453.57402778,64506
1891759569,"ST JOSEPH CENTER FOR OUTPATIENT SURGERY, LLC",O,SAINT JOSEPH,MO,Ambulatory Surgical Center,F,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",56,59,594.53,466.11,64506
1891881926,GASTRO-SURGI CENTER OF NEW JERSEY,O,MOUNTAINSIDE,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,17,18,641.45,502.9,07092
1891881926,GASTRO-SURGI CENTER OF NEW JERSEY,O,MOUNTAINSIDE,NJ,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",14,14,641.45,502.9,07092
1902036049,"PHYSICIANS AMBULATORY SURGERY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,20,599.01,450.74,77063
1902036049,"PHYSICIANS AMBULATORY SURGERY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",18,18,599.01,469.63,77063
1902070832,GASTRO OPERATING COMPANY LLC,O,WESTBURY,NY,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,217,217,690.71,534.63682028,11590
1902078207,"PLAINFIELD SURGERY CENTER, LLC",O,PLAINFIELD,IL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,16,622.53,484.78625,60585
1902079775,ORLANDO MILLS FL ENDOSCOPY ASC LLC,O,ORLANDO,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,63,67,578.86,447.51522388,32803
1902079775,ORLANDO MILLS FL ENDOSCOPY ASC LLC,O,ORLANDO,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,520.974,408.446,32803
1902215148,21 READE PLACE ASC LLC,O,POUGHKEEPSIE,NY,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,13,649.0,507.19384615,12601
1902218456,"TEXAS ENDOSCOPY CENTERS, LLC",O,PLANO,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,24,24,605.34,474.58,75025
1902218456,"TEXAS ENDOSCOPY CENTERS, LLC",O,PLANO,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,605.34,440.51461538,75025
1902831225,"ENDOSCOPY CENTER, LLC",O,CARMEL,IN,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",16,16,615.65,482.67,46032
1902841398,"MASON CITY AMBULATORY SURGERY CENTER , LLC",O,MASON CITY,IA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,11,555.41,435.44,50401
1902850506,"TEXAS HEALTH SURGERY CENTER PRESTON PLAZA, LLC",O,DALLAS,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,22,605.34,470.67590909,75252
1902853195,NEW SMYRNA BEACH AMBULATORY CARE CENTER INC,O,NEW SMYRNA BEACH,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",99,169,548.1,427.16319527,32168
1902875438,CENTRAL PARK ENDOSCOPY CENTER LLC,O,BEDFORD,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,32,33,592.86,464.63,76022
1912018086,CENTER FOR ENDOSCOPY INC,O,SARASOTA,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,91,95,599.65,464.59526316,34239
1912018086,CENTER FOR ENDOSCOPY INC,O,SARASOTA,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",17,17,582.01352941,456.30235294,34239
1912018086,CENTER FOR ENDOSCOPY INC,O,SARASOTA,FL,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",33,33,599.65,470.13,34239
1912097700,"NEW LEXINGTON CLINIC, PSC",O,LEXINGTON,KY,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,97,117,581.54410256,448.11188034,40504
1912265653,"BRASELTON ENDOSCOPY CENTER, LLC",O,BRASELTON,GA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,581.88,456.19,30517
1912340944,"DIGESTIVE HEALTH ENDOSCOPY CENTER, LLC",O,FAYETTEVILLE,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,70,76,555.28,435.09842105,28306
1912900143,E STREET ENDOSCOPY LLC,O,CLEARWATER,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,27,32,568.07,434.8021875,33756
1912900143,E STREET ENDOSCOPY LLC,O,CLEARWATER,FL,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,36,37,568.07,441.49243243,33756
1912909169,"KIPS BAY ENDOSCOPY CENTER, LLC",O,NEW YORK,NY,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",16,17,696.4,545.98,10016
1912909169,"KIPS BAY ENDOSCOPY CENTER, LLC",O,NEW YORK,NY,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",53,53,696.4,537.22735849,10016
1922052364,"AMARILLO SURGERY AND ENDOSCOPY, LP",O,AMARILLO,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,146,175,552.66645714,423.23537143,79124
1922068295,"ARKANSAS SURGERY AND ENDOSCOPY CENTER, INC",O,PINE BLUFF,AR,Ambulatory Surgical Center,F,43226,Insertion of guide wire for dilation of esophagus using an endoscope,27,27,545.58,427.73,71603
1922070911,FAYETTEVILLE ASC LLC,O,FAYETTEVILLE,AR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,78,82,558.18560976,430.79097561,72703
1922125285,HUDES ENDOSCOPY CENTER LLC,O,SUWANEE,GA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,17,587.9,457.33941176,30024
1922163757,HANFORD SURGERY CENTER,O,HANFORD,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",73,73,629.03342466,487.84178082,93230
1922230853,CRYSTAL RUN AMBULATORY SURGERY,O,MIDDLETOWN,NY,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",20,22,696.4,539.45863636,10941
1922230853,CRYSTAL RUN AMBULATORY SURGERY,O,MIDDLETOWN,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",11,11,664.74545455,475.77,10941
1922230853,CRYSTAL RUN AMBULATORY SURGERY,O,MIDDLETOWN,NY,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",38,40,696.4,536.925,10941
1922255413,TWIN CITIES AMBULATORY SURGERY CENTER LP,O,FESTUS,MO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,38,38,569.22578947,437.10815789,63028
1922444520,KURT G VERNON MD PA,O,FUQUAY VARINA,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,44,50,579.414,454.2632,27526
1922444520,KURT G VERNON MD PA,O,FUQUAY VARINA,NC,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,599.46,469.98,27526
1922558063,GSO EQUIPMENT CORP,O,TUALATIN,OR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,11,675.96,492.41181818,97062
1922558063,GSO EQUIPMENT CORP,O,TUALATIN,OR,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",11,11,675.96,529.95,97062
1932132065,AMBULATORY SURGICAL CTR OF AIKEN LLC,O,AIKEN,SC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,13,572.17,448.59,29801
1932153459,FOUR SEASONS ENDOSCOPY CENTER INC,O,BEAVER FALLS,PA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",14,14,568.06,445.36,15010
1932164852,"MAY STREET SURGI CENTER, LLC",O,EDISON,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,12,696.4,545.98,08837
1932164852,"MAY STREET SURGI CENTER, LLC",O,EDISON,NJ,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,11,11,696.4,509.57545455,08837
1932214624,"LA PEER SURGERY CENTER, LLC",O,BEVERLY HILLS,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",73,74,686.64891892,537.21716216,90211
1932298718,OUTPATIENT SERVICES EAST,O,BIRMINGHAM,AL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,218,224,547.57852679,415.125625,35235
1932298718,OUTPATIENT SERVICES EAST,O,BIRMINGHAM,AL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,13,551.27,406.49230769,35235
1932321882,DIGESTIVE HEALTH CENTER OF HUNTINGTON,O,HUNTINGTON,NY,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,22,25,690.71,527.7719999999998,11743
1932496908,"CONCOURSE DIAGNOSTIC AND SURGERY CENTER, LLC",O,CITY OF INDUSTRY,CA,Ambulatory Surgical Center,F,43245,Dilation of stomach outlet using an endoscope,11,11,691.32,542.0,91748
1942202221,"NORTHLAKE ENDOSCOPY, LLC",O,HAMMOND,LA,Ambulatory Surgical Center,F,44372,Insertion of feeding tube (accessed beneath the skin) into small bowel using an endoscope,11,23,566.75,439.15217391,70403
1942230024,LUTHERVILLE ENDOSCOPY CENTER LLC,O,LUTHERVILLE,MD,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,14,595.84,467.14,21093
1942265780,"SURGICARE OF WICHITA, LLC",O,WICHITA,KS,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,22,566.48,442.97227273,67226
1942318498,DIGESTIVE DISEASE CENTER,O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43245,Dilation of stomach outlet using an endoscope,13,13,672.33,490.12461538,89109
1942477914,SCRIPPS HEALTH,O,SAN DIEGO,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,19,19,687.79,514.42315789,92128
1942617477,CENTER FOR ENDOSCOPY LLC,O,OCEANSIDE,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,37,43,647.8027907000002,491.89860465,92056
1942617477,CENTER FOR ENDOSCOPY LLC,O,OCEANSIDE,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",38,39,678.97230769,515.1625640999998,92056
